   4.0000000e+00   4.4517084e-01   7.1910772e-06   6.3470002e-06
   5.0000000e+00   2.7228073e-01   2.7637100e-05   2.9085000e-05
   6.0000000e+00   1.5322008e-01   1.0945525e-04   1.2480500e-04
   7.0000000e+00   8.0688071e-02   4.3658638e-04   5.1519001e-04
   8.0000000e+00   4.3396385e-02   1.7425500e-03   2.0723110e-03
   9.0000000e+00   2.9960581e-02   6.9256433e-03   8.0846613e-03
   1.0000000e+01   4.6338165e-02   2.7027712e-02   3.0394200e-02
   1.1000000e+01   1.3233124e-01   9.8577430e-02   1.0632787e-01
   1.2000000e+01   3.5198457e-01   2.9290516e-01   2.9217356e-01
