   0.0000000e+00  -1.2447495e+01  -1.5559737e+01  -1.5358190e+01
   1.0000000e+00  -1.5231011e+01  -1.8332992e+01  -1.8151526e+01
   2.0000000e+00  -1.8440798e+01  -2.1534759e+01  -2.1369019e+01
   3.0000000e+00  -2.2142155e+01  -2.5231854e+01  -2.5074481e+01
   4.0000000e+00  -2.5764770e+01  -2.8842773e+01  -2.8708405e+01
   5.0000000e+00  -3.0395949e+01  -3.3467333e+01  -3.3346013e+01
   6.0000000e+00  -3.5480657e+01  -3.8541583e+01  -3.8440915e+01
   7.0000000e+00  -4.1787084e+01  -4.4831716e+01  -4.4763322e+01
