   8.5849625e+00  -1.9665688e+01  -2.4481076e+01  -2.7988299e+01  -2.9245829e+01  -2.9423098e+01
   8.6438562e+00  -1.9783382e+01  -2.4480703e+01  -2.7776995e+01  -2.8911453e+01  -2.9068655e+01
   8.7004397e+00  -1.9890146e+01  -2.4466493e+01  -2.7562275e+01  -2.8588096e+01  -2.8728126e+01
   8.7548875e+00  -1.9986495e+01  -2.4439575e+01  -2.7345458e+01  -2.8275209e+01  -2.8400461e+01
   8.8073549e+00  -2.0072903e+01  -2.4401027e+01  -2.7127630e+01  -2.7972255e+01  -2.8084725e+01
   8.8579810e+00  -2.0149813e+01  -2.4351877e+01  -2.6909682e+01  -2.7678722e+01  -2.7780081e+01
   8.9068906e+00  -2.0217640e+01  -2.4293101e+01  -2.6692340e+01  -2.7394119e+01  -2.7485776e+01
   8.9541963e+00  -2.0276778e+01  -2.4225619e+01  -2.6476189e+01  -2.7117985e+01  -2.7201133e+01
   9.0000000e+00  -2.0327604e+01  -2.4150300e+01  -2.6261701e+01  -2.6849883e+01  -2.6925539e+01
   9.0443941e+00  -2.0370481e+01  -2.4067954e+01  -2.6049247e+01  -2.6589404e+01  -2.6658437e+01
   9.0874628e+00  -2.0405758e+01  -2.3979339e+01  -2.5839120e+01  -2.6336162e+01  -2.6399321e+01
   9.1292830e+00  -2.0433773e+01  -2.3885155e+01  -2.5631547e+01  -2.6089797e+01  -2.6147727e+01
   9.1699250e+00  -2.0454857e+01  -2.3786053e+01  -2.5426698e+01  -2.5849971e+01  -2.5903231e+01
   9.2094534e+00  -2.0469329e+01  -2.3682631e+01  -2.5224699e+01  -2.5616369e+01  -2.5665446e+01
   9.2479275e+00  -2.0477502e+01  -2.3575438e+01  -2.5025639e+01  -2.5388694e+01  -2.5434014e+01
   9.2854022e+00  -2.0479681e+01  -2.3464978e+01  -2.4829574e+01  -2.5166669e+01  -2.5208604e+01
   9.3219281e+00  -2.0476164e+01  -2.3351708e+01  -2.4636537e+01  -2.4950034e+01  -2.4988913e+01
   9.3575520e+00  -2.0467241e+01  -2.3236046e+01  -2.4446541e+01  -2.4738546e+01  -2.4774657e+01
   9.3923174e+00  -2.0453193e+01  -2.3118370e+01  -2.4259581e+01  -2.4531977e+01  -2.4565576e+01
   9.4262648e+00  -2.0434296e+01  -2.2999024e+01  -2.4075641e+01  -2.4330111e+01  -2.4361425e+01
   9.4594316e+00  -2.0410817e+01  -2.2878318e+01  -2.3894691e+01  -2.4132748e+01  -2.4161979e+01
   9.4918531e+00  -2.0383014e+01  -2.2756530e+01  -2.3716696e+01  -2.3939697e+01  -2.3967026e+01
   9.5235620e+00  -2.0351138e+01  -2.2633910e+01  -2.3541613e+01  -2.3750782e+01  -2.3776369e+01
   9.5545889e+00  -2.0315432e+01  -2.2510685e+01  -2.3369392e+01  -2.3565833e+01  -2.3589823e+01
   9.5849625e+00  -2.0276128e+01  -2.2387056e+01  -2.3199983e+01  -2.3384693e+01  -2.3407215e+01
   9.6147098e+00  -2.0233453e+01  -2.2263204e+01  -2.3033330e+01  -2.3207212e+01  -2.3228384e+01
   9.6438562e+00  -2.0187622e+01  -2.2139287e+01  -2.2869376e+01  -2.3033250e+01  -2.3053177e+01
   9.6724253e+00  -2.0138844e+01  -2.2015451e+01  -2.2708063e+01  -2.2862672e+01  -2.2881450e+01
   9.7004397e+00  -2.0087317e+01  -2.1891821e+01  -2.2549332e+01  -2.2695354e+01  -2.2713069e+01
   9.7279205e+00  -2.0033231e+01  -2.1768510e+01  -2.2393123e+01  -2.2531175e+01  -2.2547906e+01
   9.7548875e+00  -1.9976769e+01  -2.1645617e+01  -2.2239379e+01  -2.2370024e+01  -2.2385842e+01
   9.7813597e+00  -1.9918103e+01  -2.1523231e+01  -2.2088038e+01  -2.2211792e+01  -2.2226762e+01
   9.8073549e+00  -1.9857399e+01  -2.1401427e+01  -2.1939045e+01  -2.2056378e+01  -2.2070559e+01
   9.8328900e+00  -1.9794813e+01  -2.1280273e+01  -2.1792340e+01  -2.1903685e+01  -2.1917132e+01
   9.8579810e+00  -1.9730494e+01  -2.1159828e+01  -2.1647869e+01  -2.1753622e+01  -2.1766385e+01
   9.8826430e+00  -1.9664582e+01  -2.1040142e+01  -2.1505575e+01  -2.1606102e+01  -2.1618225e+01
   9.9068906e+00  -1.9597210e+01  -2.0921259e+01  -2.1365404e+01  -2.1461040e+01  -2.1472567e+01
   9.9307373e+00  -1.9528506e+01  -2.0803218e+01  -2.1227304e+01  -2.1318359e+01  -2.1329326e+01
   9.9541963e+00  -1.9458589e+01  -2.0686050e+01  -2.1091224e+01  -2.1177982e+01  -2.1188427e+01
   9.9772799e+00  -1.9387570e+01  -2.0569781e+01  -2.0957112e+01  -2.1039838e+01  -2.1049792e+01
   1.0000000e+01  -1.9315554e+01  -2.0454436e+01  -2.0824920e+01  -2.0903858e+01  -2.0913352e+01
   1.0022368e+01  -1.9242643e+01  -2.0340031e+01  -2.0694601e+01  -2.0769977e+01  -2.0779037e+01
   1.0044394e+01  -1.9168928e+01  -2.0226583e+01  -2.0566108e+01  -2.0638131e+01  -2.0646785e+01
   1.0066089e+01  -1.9094499e+01  -2.0114102e+01  -2.0439396e+01  -2.0508261e+01  -2.0516532e+01
   1.0087463e+01  -1.9019437e+01  -2.0002598e+01  -2.0314423e+01  -2.0380310e+01  -2.0388220e+01
   1.0108524e+01  -1.8943820e+01  -1.9892076e+01  -2.0191145e+01  -2.0254222e+01  -2.0261792e+01
   1.0129283e+01  -1.8867721e+01  -1.9782542e+01  -2.0069521e+01  -2.0129945e+01  -2.0137194e+01
   1.0149747e+01  -1.8791206e+01  -1.9673997e+01  -1.9949513e+01  -2.0007428e+01  -2.0014374e+01
   1.0169925e+01  -1.8714340e+01  -1.9566440e+01  -1.9831080e+01  -1.9886624e+01  -1.9893283e+01
   1.0189825e+01  -1.8637181e+01  -1.9459873e+01  -1.9714186e+01  -1.9767485e+01  -1.9773874e+01
   1.0209453e+01  -1.8559786e+01  -1.9354290e+01  -1.9598795e+01  -1.9649967e+01  -1.9656099e+01
   1.0228819e+01  -1.8482204e+01  -1.9249688e+01  -1.9484871e+01  -1.9534028e+01  -1.9539917e+01
   1.0247928e+01  -1.8404485e+01  -1.9146062e+01  -1.9372381e+01  -1.9419626e+01  -1.9425284e+01
   1.0266787e+01  -1.8326674e+01  -1.9043407e+01  -1.9261291e+01  -1.9306721e+01  -1.9312160e+01
   1.0285402e+01  -1.8248811e+01  -1.8941716e+01  -1.9151570e+01  -1.9195276e+01  -1.9200508e+01
   1.0303781e+01  -1.8170935e+01  -1.8840980e+01  -1.9043186e+01  -1.9085254e+01  -1.9090288e+01
   1.0321928e+01  -1.8093083e+01  -1.8741192e+01  -1.8936109e+01  -1.8976619e+01  -1.8981466e+01
   1.0339850e+01  -1.8015288e+01  -1.8642342e+01  -1.8830311e+01  -1.8869338e+01  -1.8874007e+01
   1.0357552e+01  -1.7937580e+01  -1.8544424e+01  -1.8725762e+01  -1.8763378e+01  -1.8767877e+01
   1.0375039e+01  -1.7859989e+01  -1.8447424e+01  -1.8622436e+01  -1.8658707e+01  -1.8663044e+01
   1.0392317e+01  -1.7782541e+01  -1.8351336e+01  -1.8520306e+01  -1.8555294e+01  -1.8559478e+01
   1.0409391e+01  -1.7705260e+01  -1.8256148e+01  -1.8419346e+01  -1.8453111e+01  -1.8457148e+01
   1.0426265e+01  -1.7628169e+01  -1.8161850e+01  -1.8319530e+01  -1.8352130e+01  -1.8356026e+01
   1.0442943e+01  -1.7551289e+01  -1.8068431e+01  -1.8220836e+01  -1.8252322e+01  -1.8256085e+01
   1.0459432e+01  -1.7474639e+01  -1.7975881e+01  -1.8123239e+01  -1.8153661e+01  -1.8157296e+01
   1.0475733e+01  -1.7398237e+01  -1.7884189e+01  -1.8026717e+01  -1.8056121e+01  -1.8059634e+01
   1.0491853e+01  -1.7322099e+01  -1.7793344e+01  -1.7931247e+01  -1.7959678e+01  -1.7963075e+01
   1.0507795e+01  -1.7246240e+01  -1.7703335e+01  -1.7836807e+01  -1.7864308e+01  -1.7867593e+01
   1.0523562e+01  -1.7170673e+01  -1.7614151e+01  -1.7743377e+01  -1.7769987e+01  -1.7773166e+01
   1.0539159e+01  -1.7095411e+01  -1.7525781e+01  -1.7650937e+01  -1.7676694e+01  -1.7679770e+01
   1.0554589e+01  -1.7020466e+01  -1.7438214e+01  -1.7559466e+01  -1.7584406e+01  -1.7587384e+01
   1.0569856e+01  -1.6945847e+01  -1.7351440e+01  -1.7468946e+01  -1.7493103e+01  -1.7495987e+01
   1.0584963e+01  -1.6871564e+01  -1.7265448e+01  -1.7379358e+01  -1.7402764e+01  -1.7405558e+01
   1.0599913e+01  -1.6797625e+01  -1.7180226e+01  -1.7290683e+01  -1.7313369e+01  -1.7316077e+01
   1.0614710e+01  -1.6724038e+01  -1.7095764e+01  -1.7202905e+01  -1.7224899e+01  -1.7227524e+01
   1.0629357e+01  -1.6650810e+01  -1.7012052e+01  -1.7116006e+01  -1.7137336e+01  -1.7139882e+01
   1.0643856e+01  -1.6577947e+01  -1.6929079e+01  -1.7029969e+01  -1.7050661e+01  -1.7053131e+01
   1.0658211e+01  -1.6505455e+01  -1.6846835e+01  -1.6944778e+01  -1.6964858e+01  -1.6967254e+01
   1.0672425e+01  -1.6433337e+01  -1.6765309e+01  -1.6860417e+01  -1.6879908e+01  -1.6882234e+01
   1.0686501e+01  -1.6361599e+01  -1.6684492e+01  -1.6776872e+01  -1.6795797e+01  -1.6798055e+01
   1.0700440e+01  -1.6290243e+01  -1.6604373e+01  -1.6694127e+01  -1.6712507e+01  -1.6714700e+01
   1.0714246e+01  -1.6219274e+01  -1.6524942e+01  -1.6612167e+01  -1.6630023e+01  -1.6632153e+01
   1.0727920e+01  -1.6148693e+01  -1.6446190e+01  -1.6530979e+01  -1.6548330e+01  -1.6550400e+01
   1.0741467e+01  -1.6078504e+01  -1.6368108e+01  -1.6450548e+01  -1.6467413e+01  -1.6469425e+01
   1.0754888e+01  -1.6008707e+01  -1.6290684e+01  -1.6370862e+01  -1.6387258e+01  -1.6389214e+01
   1.0768184e+01  -1.5939304e+01  -1.6213911e+01  -1.6291906e+01  -1.6307852e+01  -1.6309754e+01
   1.0781360e+01  -1.5870297e+01  -1.6137779e+01  -1.6213669e+01  -1.6229180e+01  -1.6231030e+01
   1.0794416e+01  -1.5801686e+01  -1.6062279e+01  -1.6136138e+01  -1.6151230e+01  -1.6153029e+01
   1.0807355e+01  -1.5733471e+01  -1.5987402e+01  -1.6059301e+01  -1.6073988e+01  -1.6075739e+01
   1.0820179e+01  -1.5665653e+01  -1.5913140e+01  -1.5983146e+01  -1.5997442e+01  -1.5999147e+01
   1.0832890e+01  -1.5598231e+01  -1.5839483e+01  -1.5907661e+01  -1.5921581e+01  -1.5923241e+01
   1.0845490e+01  -1.5531206e+01  -1.5766423e+01  -1.5832836e+01  -1.5846392e+01  -1.5848008e+01
   1.0857981e+01  -1.5464576e+01  -1.5693952e+01  -1.5758659e+01  -1.5771864e+01  -1.5773438e+01
   1.0870365e+01  -1.5398341e+01  -1.5622061e+01  -1.5685120e+01  -1.5697985e+01  -1.5699519e+01
   1.0882643e+01  -1.5332500e+01  -1.5550743e+01  -1.5612207e+01  -1.5624745e+01  -1.5626239e+01
   1.0894818e+01  -1.5267051e+01  -1.5479990e+01  -1.5539912e+01  -1.5552132e+01  -1.5553589e+01
   1.0906891e+01  -1.5201994e+01  -1.5409793e+01  -1.5468224e+01  -1.5480138e+01  -1.5481558e+01
   1.0918863e+01  -1.5137327e+01  -1.5340145e+01  -1.5397134e+01  -1.5408751e+01  -1.5410135e+01
   1.0930737e+01  -1.5073048e+01  -1.5271039e+01  -1.5326631e+01  -1.5337961e+01  -1.5339312e+01
   1.0942515e+01  -1.5009156e+01  -1.5202467e+01  -1.5256707e+01  -1.5267759e+01  -1.5269077e+01
   1.0954196e+01  -1.4945649e+01  -1.5134422e+01  -1.5187353e+01  -1.5198136e+01  -1.5199422e+01
   1.0965784e+01  -1.4882524e+01  -1.5066896e+01  -1.5118559e+01  -1.5129083e+01  -1.5130337e+01
   1.0977280e+01  -1.4819780e+01  -1.4999883e+01  -1.5050318e+01  -1.5060589e+01  -1.5061813e+01
   1.0988685e+01  -1.4757415e+01  -1.4933376e+01  -1.4982620e+01  -1.4992648e+01  -1.4993843e+01
   1.1000000e+01  -1.4695426e+01  -1.4867368e+01  -1.4915458e+01  -1.4925249e+01  -1.4926416e+01
   1.1011227e+01  -1.4633812e+01  -1.4801852e+01  -1.4848824e+01  -1.4858385e+01  -1.4859525e+01
   1.1022368e+01  -1.4572569e+01  -1.4736821e+01  -1.4782708e+01  -1.4792048e+01  -1.4793161e+01
   1.1033423e+01  -1.4511696e+01  -1.4672270e+01  -1.4717105e+01  -1.4726229e+01  -1.4727316e+01
   1.1044394e+01  -1.4451189e+01  -1.4608192e+01  -1.4652006e+01  -1.4660921e+01  -1.4661984e+01
   1.1055282e+01  -1.4391047e+01  -1.4544581e+01  -1.4587404e+01  -1.4596117e+01  -1.4597155e+01
   1.1066089e+01  -1.4331267e+01  -1.4481430e+01  -1.4523292e+01  -1.4531808e+01  -1.4532822e+01
   1.1076816e+01  -1.4271847e+01  -1.4418733e+01  -1.4459663e+01  -1.4467988e+01  -1.4468979e+01
   1.1087463e+01  -1.4212782e+01  -1.4356486e+01  -1.4396509e+01  -1.4404649e+01  -1.4405618e+01
   1.1098032e+01  -1.4154072e+01  -1.4294681e+01  -1.4333825e+01  -1.4341784e+01  -1.4342732e+01
   1.1108524e+01  -1.4095714e+01  -1.4233314e+01  -1.4271603e+01  -1.4279387e+01  -1.4280315e+01
   1.1118941e+01  -1.4037704e+01  -1.4172378e+01  -1.4209836e+01  -1.4217451e+01  -1.4218359e+01
   1.1129283e+01  -1.3980040e+01  -1.4111868e+01  -1.4148520e+01  -1.4155970e+01  -1.4156857e+01
   1.1139551e+01  -1.3922719e+01  -1.4051780e+01  -1.4087646e+01  -1.4094936e+01  -1.4095805e+01
   1.1149747e+01  -1.3865739e+01  -1.3992106e+01  -1.4027211e+01  -1.4034345e+01  -1.4035195e+01
   1.1159871e+01  -1.3809097e+01  -1.3932843e+01  -1.3967206e+01  -1.3974189e+01  -1.3975021e+01
   1.1169925e+01  -1.3752790e+01  -1.3873985e+01  -1.3907627e+01  -1.3914463e+01  -1.3915277e+01
   1.1179909e+01  -1.3696815e+01  -1.3815527e+01  -1.3848468e+01  -1.3855160e+01  -1.3855957e+01
   1.1189825e+01  -1.3641170e+01  -1.3757465e+01  -1.3789723e+01  -1.3796276e+01  -1.3797057e+01
   1.1199672e+01  -1.3585851e+01  -1.3699792e+01  -1.3731387e+01  -1.3737804e+01  -1.3738569e+01
   1.1209453e+01  -1.3530857e+01  -1.3642506e+01  -1.3673454e+01  -1.3679739e+01  -1.3680488e+01
   1.1219169e+01  -1.3476184e+01  -1.3585600e+01  -1.3615919e+01  -1.3622076e+01  -1.3622810e+01
   1.1228819e+01  -1.3421830e+01  -1.3529070e+01  -1.3558777e+01  -1.3564809e+01  -1.3565528e+01
   1.1238405e+01  -1.3367791e+01  -1.3472912e+01  -1.3502023e+01  -1.3507933e+01  -1.3508638e+01
   1.1247928e+01  -1.3314066e+01  -1.3417121e+01  -1.3445651e+01  -1.3451444e+01  -1.3452134e+01
   1.1257388e+01  -1.3260651e+01  -1.3361694e+01  -1.3389658e+01  -1.3395335e+01  -1.3396011e+01
   1.1266787e+01  -1.3207545e+01  -1.3306624e+01  -1.3334037e+01  -1.3339602e+01  -1.3340265e+01
   1.1276124e+01  -1.3154743e+01  -1.3251909e+01  -1.3278785e+01  -1.3284241e+01  -1.3284891e+01
   1.1285402e+01  -1.3102244e+01  -1.3197545e+01  -1.3223897e+01  -1.3229246e+01  -1.3229883e+01
   1.1294621e+01  -1.3050045e+01  -1.3143526e+01  -1.3169369e+01  -1.3174614e+01  -1.3175238e+01
   1.1303781e+01  -1.2998143e+01  -1.3089849e+01  -1.3115195e+01  -1.3120339e+01  -1.3120951e+01
   1.1312883e+01  -1.2946535e+01  -1.3036511e+01  -1.3061371e+01  -1.3066417e+01  -1.3067017e+01
   1.1321928e+01  -1.2895220e+01  -1.2983507e+01  -1.3007894e+01  -1.3012843e+01  -1.3013433e+01
   1.1330917e+01  -1.2844194e+01  -1.2930833e+01  -1.2954760e+01  -1.2959614e+01  -1.2960193e+01
   1.1339850e+01  -1.2793455e+01  -1.2878486e+01  -1.2901962e+01  -1.2906726e+01  -1.2907293e+01
   1.1348728e+01  -1.2743001e+01  -1.2826461e+01  -1.2849499e+01  -1.2854173e+01  -1.2854730e+01
   1.1357552e+01  -1.2692828e+01  -1.2774756e+01  -1.2797366e+01  -1.2801953e+01  -1.2802499e+01
   1.1366322e+01  -1.2642935e+01  -1.2723367e+01  -1.2745559e+01  -1.2750061e+01  -1.2750597e+01
   1.1375039e+01  -1.2593319e+01  -1.2672290e+01  -1.2694074e+01  -1.2698493e+01  -1.2699019e+01
   1.1383704e+01  -1.2543977e+01  -1.2621521e+01  -1.2642907e+01  -1.2647245e+01  -1.2647762e+01
   1.1392317e+01  -1.2494908e+01  -1.2571058e+01  -1.2592055e+01  -1.2596314e+01  -1.2596821e+01
   1.1400879e+01  -1.2446108e+01  -1.2520897e+01  -1.2541515e+01  -1.2545696e+01  -1.2546194e+01
   1.1409391e+01  -1.2397575e+01  -1.2471034e+01  -1.2491281e+01  -1.2495388e+01  -1.2495877e+01
   1.1417853e+01  -1.2349307e+01  -1.2421467e+01  -1.2441352e+01  -1.2445385e+01  -1.2445865e+01
   1.1426265e+01  -1.2301302e+01  -1.2372192e+01  -1.2391723e+01  -1.2395684e+01  -1.2396156e+01
   1.1434628e+01  -1.2253557e+01  -1.2323206e+01  -1.2342392e+01  -1.2346282e+01  -1.2346746e+01
   1.1442943e+01  -1.2206069e+01  -1.2274505e+01  -1.2293354e+01  -1.2297176e+01  -1.2297631e+01
   1.1451211e+01  -1.2158838e+01  -1.2226088e+01  -1.2244607e+01  -1.2248362e+01  -1.2248809e+01
   1.1459432e+01  -1.2111860e+01  -1.2177951e+01  -1.2196147e+01  -1.2199837e+01  -1.2200276e+01
   1.1467606e+01  -1.2065133e+01  -1.2130090e+01  -1.2147972e+01  -1.2151597e+01  -1.2152029e+01
   1.1475733e+01  -1.2018655e+01  -1.2082504e+01  -1.2100077e+01  -1.2103640e+01  -1.2104064e+01
   1.1483816e+01  -1.1972423e+01  -1.2035188e+01  -1.2052461e+01  -1.2055962e+01  -1.2056379e+01
   1.1491853e+01  -1.1926437e+01  -1.1988141e+01  -1.2005119e+01  -1.2008561e+01  -1.2008970e+01
   1.1499846e+01  -1.1880693e+01  -1.1941360e+01  -1.1958050e+01  -1.1961433e+01  -1.1961835e+01
   1.1507795e+01  -1.1835189e+01  -1.1894841e+01  -1.1911249e+01  -1.1914575e+01  -1.1914971e+01
   1.1515700e+01  -1.1789923e+01  -1.1848582e+01  -1.1864715e+01  -1.1867985e+01  -1.1868374e+01
   1.1523562e+01  -1.1744893e+01  -1.1802581e+01  -1.1818444e+01  -1.1821659e+01  -1.1822042e+01
   1.1531381e+01  -1.1700098e+01  -1.1756835e+01  -1.1772434e+01  -1.1775596e+01  -1.1775972e+01
   1.1539159e+01  -1.1655535e+01  -1.1711340e+01  -1.1726682e+01  -1.1729791e+01  -1.1730161e+01
   1.1546894e+01  -1.1611202e+01  -1.1666096e+01  -1.1681185e+01  -1.1684243e+01  -1.1684607e+01
   1.1554589e+01  -1.1567096e+01  -1.1621099e+01  -1.1635941e+01  -1.1638948e+01  -1.1639306e+01
   1.1562242e+01  -1.1523217e+01  -1.1576346e+01  -1.1590946e+01  -1.1593905e+01  -1.1594257e+01
   1.1569856e+01  -1.1479562e+01  -1.1531836e+01  -1.1546199e+01  -1.1549110e+01  -1.1549456e+01
   1.1577429e+01  -1.1436130e+01  -1.1487566e+01  -1.1501697e+01  -1.1504560e+01  -1.1504901e+01
   1.1584963e+01  -1.1392917e+01  -1.1443533e+01  -1.1457437e+01  -1.1460255e+01  -1.1460590e+01
   1.1592457e+01  -1.1349923e+01  -1.1399736e+01  -1.1413418e+01  -1.1416190e+01  -1.1416520e+01
   1.1599913e+01  -1.1307146e+01  -1.1356172e+01  -1.1369636e+01  -1.1372363e+01  -1.1372688e+01
   1.1607330e+01  -1.1264583e+01  -1.1312838e+01  -1.1326089e+01  -1.1328773e+01  -1.1329093e+01
   1.1614710e+01  -1.1222234e+01  -1.1269733e+01  -1.1282774e+01  -1.1285417e+01  -1.1285731e+01
   1.1622052e+01  -1.1180095e+01  -1.1226854e+01  -1.1239691e+01  -1.1242292e+01  -1.1242601e+01
   1.1629357e+01  -1.1138166e+01  -1.1184199e+01  -1.1196836e+01  -1.1199396e+01  -1.1199700e+01
   1.1636625e+01  -1.1096444e+01  -1.1141766e+01  -1.1154206e+01  -1.1156726e+01  -1.1157026e+01
   1.1643856e+01  -1.1054928e+01  -1.1099553e+01  -1.1111801e+01  -1.1114282e+01  -1.1114577e+01
   1.1651052e+01  -1.1013616e+01  -1.1057558e+01  -1.1069617e+01  -1.1072060e+01  -1.1072351e+01
   1.1658211e+01  -1.0972507e+01  -1.1015779e+01  -1.1027653e+01  -1.1030058e+01  -1.1030345e+01
   1.1665336e+01  -1.0931598e+01  -1.0974214e+01  -1.0985906e+01  -1.0988275e+01  -1.0988557e+01
   1.1672425e+01  -1.0890888e+01  -1.0932860e+01  -1.0944375e+01  -1.0946707e+01  -1.0946985e+01
   1.1679480e+01  -1.0850376e+01  -1.0891716e+01  -1.0903057e+01  -1.0905354e+01  -1.0905627e+01
   1.1686501e+01  -1.0810059e+01  -1.0850780e+01  -1.0861950e+01  -1.0864212e+01  -1.0864482e+01
   1.1693487e+01  -1.0769936e+01  -1.0810051e+01  -1.0821053e+01  -1.0823281e+01  -1.0823546e+01
   1.1700440e+01  -1.0730006e+01  -1.0769525e+01  -1.0780363e+01  -1.0782558e+01  -1.0782819e+01
   1.1707359e+01  -1.0690267e+01  -1.0729201e+01  -1.0739878e+01  -1.0742040e+01  -1.0742298e+01
   1.1714246e+01  -1.0650718e+01  -1.0689079e+01  -1.0699597e+01  -1.0701727e+01  -1.0701981e+01
   1.1721099e+01  -1.0611356e+01  -1.0649154e+01  -1.0659518e+01  -1.0661617e+01  -1.0661866e+01
   1.1727920e+01  -1.0572180e+01  -1.0609427e+01  -1.0619638e+01  -1.0621706e+01  -1.0621952e+01
   1.1734710e+01  -1.0533190e+01  -1.0569895e+01  -1.0579957e+01  -1.0581994e+01  -1.0582237e+01
   1.1741467e+01  -1.0494382e+01  -1.0530556e+01  -1.0540471e+01  -1.0542479e+01  -1.0542718e+01
   1.1748193e+01  -1.0455757e+01  -1.0491409e+01  -1.0501181e+01  -1.0503159e+01  -1.0503395e+01
   1.1754888e+01  -1.0417312e+01  -1.0452452e+01  -1.0462082e+01  -1.0464033e+01  -1.0464265e+01
   1.1761551e+01  -1.0379046e+01  -1.0413683e+01  -1.0423175e+01  -1.0425097e+01  -1.0425326e+01
   1.1768184e+01  -1.0340957e+01  -1.0375101e+01  -1.0384457e+01  -1.0386352e+01  -1.0386577e+01
   1.1774787e+01  -1.0303044e+01  -1.0336704e+01  -1.0345927e+01  -1.0347794e+01  -1.0348017e+01
   1.1781360e+01  -1.0265306e+01  -1.0298490e+01  -1.0307582e+01  -1.0309423e+01  -1.0309643e+01
   1.1787903e+01  -1.0227742e+01  -1.0260459e+01  -1.0269422e+01  -1.0271237e+01  -1.0271453e+01
   1.1794416e+01  -1.0190349e+01  -1.0222608e+01  -1.0231445e+01  -1.0233234e+01  -1.0233447e+01
   1.1800900e+01  -1.0153128e+01  -1.0184935e+01  -1.0193649e+01  -1.0195413e+01  -1.0195623e+01
   1.1807355e+01  -1.0116075e+01  -1.0147440e+01  -1.0156032e+01  -1.0157771e+01  -1.0157978e+01
   1.1813781e+01  -1.0079190e+01  -1.0110121e+01  -1.0118593e+01  -1.0120308e+01  -1.0120513e+01
   1.1820179e+01  -1.0042472e+01  -1.0072976e+01  -1.0081331e+01  -1.0083022e+01  -1.0083224e+01
   1.1826548e+01  -1.0005920e+01  -1.0036004e+01  -1.0044244e+01  -1.0045912e+01  -1.0046110e+01
   1.1832890e+01  -9.9695311e+00  -9.9992040e+00  -1.0007330e+01  -1.0008975e+01  -1.0009171e+01
   1.1839204e+01  -9.9333055e+00  -9.9625735e+00  -9.9705878e+00  -9.9722104e+00  -9.9724038e+00
   1.1845490e+01  -9.8972413e+00  -9.9261115e+00  -9.9340168e+00  -9.9356173e+00  -9.9358077e+00
   1.1851749e+01  -9.8613375e+00  -9.8898168e+00  -9.8976146e+00  -9.8991932e+00  -9.8993812e+00
   1.1857981e+01  -9.8255928e+00  -9.8536880e+00  -9.8613804e+00  -9.8629375e+00  -9.8631231e+00
   1.1864186e+01  -9.7900059e+00  -9.8177241e+00  -9.8253125e+00  -9.8268484e+00  -9.8270312e+00
